                 Time	                V(D0)	                V(D1)	                V(D3)	              V(VOUT)	                V(D2)
  0.00700001248308303	     4.99747180938721	      4.9974422454834	  0.00251174438744783	    -7.50353002548218	     4.99738311767578
  0.00700002454110267	     4.99747180938721	      4.9974422454834	  0.00251171691343188	    -7.50614881515503	     4.99738311767578
  0.00700004865714195	     4.99747180938721	      4.9974422454834	  0.00251163169741631	    -7.51424121856689	     4.99738311767578
  0.00700008471795203	     4.99747180938721	      4.9974422454834	  0.00251146638765931	    -7.52997303009033	     4.99738264083862
  0.00700012957044723	     4.99747180938721	     4.99744176864624	  0.00251123821362853	    -7.55164289474487	     4.99738264083862
  0.00700019060560348	     4.99747133255005	     4.99744176864624	  0.00251091970130801	    -7.58191967010498	     4.99738264083862
  0.00700028301664474	     4.99747133255005	     4.99744176864624	   0.0025104358792305	    -7.62792253494263	     4.99738216400146
  0.00700046681352737	     4.99747133255005	     4.99744129180908	  0.00250947335734963	    -7.71939754486084	     4.99738168716431
  0.00700083440729263	     4.99747133255005	     4.99744081497192	  0.00250755343586206	    -7.90189933776855	     4.99738073348999
  0.00700156959482314	     4.99747085571289	     4.99744033813476	  0.00250386958941817	    -8.25211715698242	     4.99737882614136
  0.00700303996988418	     4.99746990203857	     4.99743890762329	  0.00249945232644677	    -8.67259693145752	     4.99737691879272
  0.00700381998010757	     4.99746990203857	     4.99743890762329	   0.0024987414944917	    -8.74033451080322	     4.99737644195557
  0.00700455354639175	     4.99746990203857	     4.99743890762329	  0.00249856244772673	    -8.75739574432373	     4.99737644195557
  0.00700493053384902	     4.99746990203857	     4.99743890762329	   0.0024985617492348	    -8.75745010375977	     4.99737644195557
  0.00700543159433486	     4.99746990203857	     4.99743890762329	  0.00249857944436371	    -8.75576305389404	     4.99737644195557
  0.00700596946664932	     4.99746990203857	     4.99743890762329	  0.00249860156327486	    -8.75365543365479	     4.99737644195557
  0.00700704521127822	     4.99746990203857	     4.99743890762329	  0.00249861762858927	    -8.75212574005127	     4.99737644195557
  0.00700830100961807	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75187492370605	     4.99737644195557
  0.00701003841348769	     4.99746990203857	     4.99743890762329	  0.00249862088821828	    -8.75181198120117	     4.99737644195557
  0.00701300243326309	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75186920166016	     4.99737644195557
  0.00701893047281387	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75186538696289	     4.99737644195557
  0.00703078655191543	     4.99746990203857	     4.99743890762329	  0.00249862065538764	    -8.75184726715088	     4.99737644195557
  0.00705449871011855	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75186157226563	     4.99737644195557
   0.0071019230265248	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75185489654541	     4.99737644195557
   0.0071967716593373	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75185394287109	     4.99737644195557
   0.0073864689249623	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75185489654541	     4.99737644195557
   0.0077658634562123	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75185489654541	     4.99737644195557
                0.008	     4.99746990203857	     4.99743890762329	    0.002498620422557	    -8.75185489654541	     4.99737644195557
  0.00800000007142857	     4.97815132141113	     4.97805976867676	   0.0217542964965105	    -8.75184917449951	     4.97787666320801
  0.00800000021429345	     3.75344944000244	     3.75300478935242	     1.24497401714325	    -8.75182247161865	     3.75211572647095
  0.00800000037296754	    0.126404523849487	    0.126408070325851	      4.8720440864563	    -8.75166893005371	     0.12641516327858
  0.00800000044717066	   0.0118478126823902	   0.0118513936176896	      4.9876275062561	    -8.75158596038818	    0.011858556419611
  0.00800000046717664	  0.00677354447543621	  0.00677617592737079	     4.99283981323242	     -8.7515640258789	  0.00678143883123994
  0.00800000050718858	  0.00251203728839755	  0.00251366174779832	     4.99725294113159	    -8.75152206420898	  0.00251691043376923
  0.00800000056085023	  0.00248875701799989	  0.00249038240872324	     4.99727630615234	    -8.75147342681885	  0.00249363295733929
  0.00800000064354003	  0.00250035128556192	  0.00250197621062398	     4.99726486206055	     -8.7514123916626	   0.0025052260607481
  0.00800000078740608	  0.00250040017999709	  0.00250202510505915	     4.99726438522339	     -8.7513370513916	  0.00250527518801391
  0.00800000107513819	  0.00250037596561015	  0.00250200112350285	     4.99726486206055	    -8.75125217437744	  0.00250525143928826
  0.00800000165060241	  0.00250037596561015	  0.00250200112350285	     4.99726486206055	    -8.75121402740479	  0.00250525143928826
  0.00800000280153085	  0.00250037596561015	  0.00250200112350285	     4.99726486206055	    -8.75123023986816	  0.00250525143928826
  0.00800000510338772	   0.0025003757327795	  0.00250200065784156	     4.99726486206055	    -8.75136756896973	  0.00250525074079633
  0.00800000970710148	  0.00250037503428757	  0.00250199949368835	     4.99726486206055	    -8.75181293487549	  0.00250524841248989
  0.00800001891452898	  0.00250037293881178	  0.00250199530273676	     4.99726438522339	    -8.75345325469971	  0.00250523979775608
  0.00800003732938398	  0.00250036595389247	  0.00250198133289814	     4.99726438522339	    -8.75875663757324	  0.00250521185807884
  0.00800007283587087	  0.00250034709461033	  0.00250194338150322	     4.99726438522339	    -8.77314949035645	  0.00250513618811965
  0.00800011121530164	  0.00250032311305404	  0.00250189565122128	     4.99726438522339	    -8.79133129119873	  0.00250504049472511
  0.00800016975898374	  0.00250028516165912	  0.00250181974843144	     4.99726390838623	    -8.82021713256836	  0.00250488868914545
  0.00800024159450163	   0.0025002381298691	  0.00250172568485141	     4.99726343154907	    -8.85596466064453	  0.00250470056198537
  0.00800038526553739	  0.00250014406628907	  0.00250153755769134	     4.99726295471191	    -8.92747592926025	  0.00250432430766523
  0.00800067260760892	  0.00249995617195964	  0.00250116176903248	     4.99726104736328	    -9.07031345367432	  0.00250357296317816
  0.00800124729175199	  0.00249958620406687	   0.0025004216004163	     4.99725818634033	    -9.35171413421631	  0.00250209285877645
  0.00800239666003812	   0.0024990146048367	  0.00249927863478661	     4.99725389480591	    -9.78671264648438	  0.00249980646185577
  0.00800336387652982	  0.00249880063347518	  0.00249885045923293	     4.99725198745728	    -9.94979858398438	   0.0024989505764097
  0.00800404479999174	  0.00249874754808843	  0.00249874452129006	     4.99725151062012	    -9.99022674560547	  0.00249873823486269
